DOI,Sample_ID,Subsample_ID,Macro or Micro,River Name,CITY,STATE,Latitude,Longitude,"Source (soil, water, etc.)",Watershed Name,Land Use Type,Nearest Steamgage,Streamgage Site,Season of Collection,Year of Collection,Date of collection,Time of collection,Concentration,Concentration_Units,Amount of Sample Collected,Number of Particles Found,Material,Color,Reported Size,Evaluated Size Range (smallest filter size),Evaluated Size Range Units,Morphology,Comment,Standardized Data in ppm3,Spatial File Name,PRECIP,BSLDEM30M,DRNAREA,LC01DEV/LC11DEV,50-percent AEP flood
doi.org/10.1016/j.scitotenv.2019.02.028,Dam5WReservoir|doi.org/10.1016/j.scitotenv.2019.02.028,N/A,Microplastics,Fall Creek,"Ithaca, NY, USA",,42.45193646,-76.47951225,Surface grab - Reservoir (Dam 5),,,5896,70302491,,,July 2017,,8,Particles/L,,,N/A,N/A,N/A,0.45,um,N/A,,8000,Dam5SReservoir|doi.org/10.1016/j.scitotenv.2019.02.028.kml,38.9,7.65,126,6.05,3360
doi.org/10.1016/j.scitotenv.2019.02.028,Dam5SUpstream|doi.org/10.1016/j.scitotenv.2019.02.028,N/A,Microplastics,Fall Creek,"Ithaca, NY, USA",,42.45110973,-76.47386855,River bed sediment - Upstream (Dam 5),,,5896,70302491,summer,,July 2017,,110,particles/kg,,,N/A,N/A,N/A,0.45,um,N/A,,,Dam5SUpstream|doi.org/10.1016/j.scitotenv.2019.02.028.kml,,,,,
doi.org/10.1016/j.scitotenv.2019.02.028,Dam5WUpstream|doi.org/10.1016/j.scitotenv.2019.02.028,N/A,Microplastics,Fall Creek,"Ithaca, NY, USA",,42.45110973,-76.47386855,Surface grab - Upsteram (Dam 5),,,5896,70302491,,,July 2017,,24,Particles/L,,,N/A,N/A,N/A,0.45,um,N/A,,24000,Dam5SUpstream|doi.org/10.1016/j.scitotenv.2019.02.028.kml,38.9,7.65,126,5.95,3350
doi.org/10.1016/j.scitotenv.2019.02.028,Dam6SDownstream|doi.org/10.1016/j.scitotenv.2019.02.028,N/A,Microplastics,Fall Creek,"Ithaca, NY, USA",,42.45353022,-76.45811842,River bed sediment - Downstream (Dam 6),,,5896,70302491,,,July 2017,,25,particles/kg,,,N/A,N/A,N/A,0.45,um,N/A,,,Dam6SDownstream|doi.org/10.1016/j.scitotenv.2019.02.028.kml,,,,,
doi.org/10.1016/j.scitotenv.2019.02.028,Dam6WDownstream|doi.org/10.1016/j.scitotenv.2019.02.028,N/A,Microplastics,Fall Creek,"Ithaca, NY, USA",,42.45353022,-76.45811842,Surface grab - Downstream (Dam 6),,,5896,70302491,,,July 2017,,22,Particles/L,,,N/A,N/A,N/A,0.45,um,N/A,,22000,Dam6SDownstream|doi.org/10.1016/j.scitotenv.2019.02.028.kml,38.9,7.63,126,5.79,3340
doi.org/10.1016/j.scitotenv.2019.02.028,Dam6SReservoir|doi.org/10.1016/j.scitotenv.2019.02.028,N/A,Microplastics,Fall Creek,"Ithaca, NY, USA",,42.45193646,-76.4561196,River bed sediment - Reservoir (Dam 6),,,5896,70302491,summer,,July 2017,,145,particles/kg,,,N/A,N/A,N/A,0.45,um,N/A,,,Dam6SReservoir|doi.org/10.1016/j.scitotenv.2019.02.028.kml,,,,,
doi.org/10.1016/j.scitotenv.2019.02.028,Dam6WReservoir|doi.org/10.1016/j.scitotenv.2019.02.028,N/A,Microplastics,Fall Creek,"Ithaca, NY, USA",,42.45467907,-76.4561196,Surface grab - Reservoir (Dam 6),,,5896,70302491,,,July 2017,,13,Particles/L,,,N/A,N/A,N/A,0.45,um,N/A,,13000,Dam6SReservoir|doi.org/10.1016/j.scitotenv.2019.02.028.kml,38.9,7.63,126,5.77,3340
doi.org/10.1016/j.scitotenv.2019.02.028,Dam6SUpstream|doi.org/10.1016/j.scitotenv.2019.02.028,N/A,Microplastics,Fall Creek,"Ithaca, NY, USA",,42.45504979,-76.45465085,River bed sediment - Upstream (Dam 6),,,5896,70302491,summer,,July 2017,,85,particles/kg,,,N/A,N/A,N/A,0.45,um,N/A,,,Dam6SUpstream|doi.org/10.1016/j.scitotenv.2019.02.028.kml,,,,,
doi.org/10.1016/j.scitotenv.2019.02.028,Dam6WUpstream|doi.org/10.1016/j.scitotenv.2019.02.028,N/A,Microplastics,Fall Creek,"Ithaca, NY, USA",,42.45504979,-76.45465085,Surface grab - Upstream (Dam 6),,,5896,70302491,,,July 2017,,16,Particles/L,,,N/A,N/A,N/A,0.45,um,N/A,,16000,Dam6SUpstream|doi.org/10.1016/j.scitotenv.2019.02.028.kml,38.9,7.63,126,5.77,3340
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|1,doi.org/10.1002/eap.2429|1.surface,Microplastics,Higgins Creek,"Des Plaines, Illinois, USA",IL,42.033831,-87.962781,Surface Water,,,9048,2028500,,,Fall 2017,,0.53,particles per cubic meter,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,0.53,doi.org/10.1002/eap.2429|1.kml,,,2.02,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|1,doi.org/10.1002/eap.2429|1.midwater,Microplastics,Higgins Creek,"Des Plaines, Illinois, USA",IL,42.033832,-87.962782,Water Column,,,9048,2028500,,,Fall 2017,,789,particles per cubic meter,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,789,doi.org/10.1002/eap.2429|1(1).kml,,,2.02,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|1,doi.org/10.1002/eap.2429|1.benthic,Microplastics,Higgins Creek,"Des Plaines, Illinois, USA",IL,42.033833,-87.962783,Benthic,,,9048,2028500,,,Fall 2017,,823,no/m2,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,823,doi.org/10.1002/eap.2429|1(2).kml,,,,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|2,doi.org/10.1002/eap.2429|2.surface,Microplastics,Higgins Creek,"Des Plaines, Illinois, USA",IL,42.033834,-87.962784,Surface Water,,,9048,2028500,,,Spring 2018,,2.01,no/m3,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,2.01,doi.org/10.1002/eap.2429|2.kml,,,2.02,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|2,doi.org/10.1002/eap.2429|2.midwater,Microplastics,Higgins Creek,"Des Plaines, Illinois, USA",IL,42.033835,-87.962785,Water Column,,,9048,2028500,,,Spring 2018,,1028,no/m3,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,1028,doi.org/10.1002/eap.2429|2(1).kml,,,2.02,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|2,doi.org/10.1002/eap.2429|2.benthic,Microplastics,Higgins Creek,"Des Plaines, Illinois, USA",IL,42.033836,-87.962786,Benthic,,,9048,2028500,,,Spring 2018,,467,no/m2,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,467,doi.org/10.1002/eap.2429|2(2).kml,,,,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|3,doi.org/10.1002/eap.2429|3.surface,Microplastics,Higgins Creek,"Des Plaines, Illinois, USA",IL,42.033837,-87.962787,Surface Water,,,9048,2028500,,,Summer 2018,,0.5,no/m3,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,0.5,doi.org/10.1002/eap.2429|3.kml,,,2.02,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|3,doi.org/10.1002/eap.2429|3.midwater,Microplastics,Higgins Creek,"Des Plaines, Illinois, USA",IL,42.033838,-87.962788,Water Column,,,9048,2028500,,,Summer 2018,,108,no/m3,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,108,doi.org/10.1002/eap.2429|3.kml,,,2.02,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|3,doi.org/10.1002/eap.2429|3.benthic,Microplastics,Higgins Creek,"Des Plaines, Illinois, USA",IL,42.033839,-87.962789,Benthic,,,9048,2028500,,,Summer 2018,,414,no/m2,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,414,doi.org/10.1002/eap.2429|3.kml,,,,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|4,doi.org/10.1002/eap.2429|4.surface,Microplastics,North Branch Chicago River,"Chicago, Illinois, USA",IL,42.090557,-87.757655,Surface Water,,,9012,9378170,,,Fall 2017,,0.26,no/m3,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,0.26,doi.org/10.1002/eap.2429|4.kml,,,30.75,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|4,doi.org/10.1002/eap.2429|4.midwater,Microplastics,North Branch Chicago River,"Chicago, Illinois, USA",IL,42.090558,-87.757656,Water Column,,,9012,9378170,,,Fall 2017,,773,no/m3,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,773,doi.org/10.1002/eap.2429|4.kml,,,30.75,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|4,doi.org/10.1002/eap.2429|4.benthic,Microplastics,North Branch Chicago River,"Chicago, Illinois, USA",IL,42.090559,-87.757657,Benthic,,,9012,9378170,,,Fall 2017,,339,no/m2,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,339,doi.org/10.1002/eap.2429|4.kml,,,,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|5,doi.org/10.1002/eap.2429|5.surface,Microplastics,North Branch Chicago River,"Chicago, Illinois, USA",IL,42.090560,-87.757658,Surface Water,,,9012,9378170,,,Spring 2018,,0.13,no/m3,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,0.13,doi.org/10.1002/eap.2429|5.kml,,,30.75,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|5,doi.org/10.1002/eap.2429|5.midwater,Microplastics,North Branch Chicago River,"Chicago, Illinois, USA",IL,42.090561,-87.757659,Water Column,,,9012,9378170,,,Spring 2018,,556,no/m3,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,556,doi.org/10.1002/eap.2429|5.kml,,,30.75,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|5,doi.org/10.1002/eap.2429|5.benthic,Microplastics,North Branch Chicago River,"Chicago, Illinois, USA",IL,42.090562,-87.757660,Benthic,,,9012,9378170,,,Spring 2018,,527,no/m2,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,527,doi.org/10.1002/eap.2429|5.kml,,,,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|6,doi.org/10.1002/eap.2429|6.surface,Microplastics,North Branch Chicago River,"Chicago, Illinois, USA",IL,42.090563,-87.757661,Surface Water,,,9012,9378170,,,Summer 2018,,0.66,no/m3,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,0.66,doi.org/10.1002/eap.2429|6.kml,,,30.75,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|6,doi.org/10.1002/eap.2429|6.midwater,Microplastics,North Branch Chicago River,"Chicago, Illinois, USA",IL,42.090564,-87.757662,Water Column,,,9012,9378170,,,Summer 2018,,1825,no/m3,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,1825,doi.org/10.1002/eap.2429|6.kml,,,30.75,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|6,doi.org/10.1002/eap.2429|6.benthic,Microplastics,North Branch Chicago River,"Chicago, Illinois, USA",IL,42.090565,-87.757663,Benthic,,,9012,9378170,,,Summer 2018,,564,no/m2,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,564,doi.org/10.1002/eap.2429|6.kml,,,,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|7,doi.org/10.1002/eap.2429|7.surface,Microplastics,Springbrook Creek,"Wheaton, Illinois, USA",IL,41.70129,-88.162458,Surface Water,,,9029,11286500,,,Fall 2017,,0.49,no/m3,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,0.49,doi.org/10.1002/eap.2429|7.kml,,,13.1,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|7,doi.org/10.1002/eap.2429|7.midwater,Microplastics,Springbrook Creek,"Wheaton, Illinois, USA",IL,41.70129,-88.162458,Water Column,,,9029,11286500,,,Fall 2017,,626,no/m3,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,626,doi.org/10.1002/eap.2429|7.kml,,,13.1,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|7,doi.org/10.1002/eap.2429|7.benthic,Microplastics,Springbrook Creek,"Wheaton, Illinois, USA",IL,41.70129,-88.162458,Benthic,,,9029,11286500,,,Fall 2017,,334,no/m2,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,334,doi.org/10.1002/eap.2429|7.kml,,,,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|8,doi.org/10.1002/eap.2429|8.surface,Microplastics,Springbrook Creek,"Wheaton, Illinois, USA",IL,41.70129,-88.162458,Surface Water,,,9029,11286500,,,Spring 2018,,0.47,no/m3,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,0.47,doi.org/10.1002/eap.2429|7.kml,,,13.1,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|8,doi.org/10.1002/eap.2429|8.midwater,Microplastics,Springbrook Creek,"Wheaton, Illinois, USA",IL,41.70129,-88.162458,Water Column,,,9029,11286500,,,Spring 2018,,1067,no/m3,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,1067,doi.org/10.1002/eap.2429|7.kml,,,13.1,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|8,doi.org/10.1002/eap.2429|8.benthic,Microplastics,Springbrook Creek,"Wheaton, Illinois, USA",IL,41.70129,-88.162458,Benthic,,,9029,11286500,,,Spring 2018,,206,no/m2,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,206,doi.org/10.1002/eap.2429|7.kml,,,,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|9,doi.org/10.1002/eap.2429|9.surface,Microplastics,Springbrook Creek,"Wheaton, Illinois, USA",IL,41.70129,-88.162458,Surface Water,,,9029,11286500,,,Summer 2018,,0.29,no/m3,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,0.29,doi.org/10.1002/eap.2429|7.kml,,,13.1,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|9,doi.org/10.1002/eap.2429|9.midwater,Microplastics,Springbrook Creek,"Wheaton, Illinois, USA",IL,41.70129,-88.162458,Water Column,,,9029,11286500,,,Summer 2018,,992,no/m3,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,992,doi.org/10.1002/eap.2429|7.kml,,,13.1,,
doi.org/10.1002/eap.2429,doi.org/10.1002/eap.2429|9,doi.org/10.1002/eap.2429|9.benthic,Microplastics,Springbrook Creek,"Wheaton, Illinois, USA",IL,41.70129,-88.162458,Benthic,,,9029,11286500,,,Summer 2018,,391,no/m2,,,"polyester, acrylic, polypropylene, nylon",N/A,1.13-1.81 mm,0.45,um,fragments and fibers,,391,doi.org/10.1002/eap.2429|7.kml,,,,,
doi.org/10.1002/ecs2.1556,doi.org/10.1002/ecs2.1556|1,N/A,Microplastics,"Higgen's Creek, Upstream","James C Kirie WRP, Chicago Metropolitan Area",IL,42.033134,-87.964315,River Water Upstream,,,9048,2028500,,,7/16/14,,0.57,particles/m3,,,N/A,N/A,N/A,0.7,um,N/A,,0.57,doi.org/10.1002/ecs2.1556|1.kml,,,1.99,,
doi.org/10.1002/ecs2.1556,doi.org/10.1002/ecs2.1556|10,N/A,Microplastics,North Shore Channel,"O'Brien WRP, Chicago Metropolitan Area",IL,42.001271,-87.710765,River Water Downstream,,,9010,7146623,,,08/08/14,,6.6,particles/m3,,,N/A,N/A,N/A,0.7,um,N/A,,6.6,doi.org/10.1002/ecs2.1556|10.kml,,,16.31,,
doi.org/10.1002/ecs2.1556,doi.org/10.1002/ecs2.1556|11,N/A,Microplastics,Goose Creek,"Bloom. W Oakton, Chicago Metropolitan Area",IL,40.124095,-88.663835,River Water Upstream,,,9163,1674180,,,7/10/14,,4.37,particles/m3,,,N/A,N/A,N/A,0.7,um,N/A,,4.37,doi.org/10.1002/ecs2.1556|11.kml,,,9.35,,380
doi.org/10.1002/ecs2.1556,doi.org/10.1002/ecs2.1556|12,N/A,Microplastics,DuPage River,"Springbrook WRP, Chicago Metropolitan Area",IL,41.641179,-88.184805,River Water Upstream,,,9029,11286500,,,7/11/14,,5.92,particles/m3,,,N/A,N/A,N/A,0.7,um,N/A,,5.92,doi.org/10.1002/ecs2.1556|12.kml,,,236.12,,
doi.org/10.1002/ecs2.1556,doi.org/10.1002/ecs2.1556|13,N/A,Microplastics,Goose Creek,"Bloom. W Oakton, Chicago Metropolitan Area",IL,40.108928,-88.658075,River Water Downstream,,,9163,1674180,,,7/11/14,,2.53,particles/m3,,,N/A,N/A,N/A,0.7,um,N/A,,2.53,doi.org/10.1002/ecs2.1556|13.kml,,,40.6,,944
doi.org/10.1002/ecs2.1556,doi.org/10.1002/ecs2.1556|14,N/A,Microplastics,DuPage River,"Springbrook WRP, Chicago Metropolitan Area",IL,41.600011,-88.213144,River Water Downstream,,,9020,9338900,,,7/12/14,,10.28,particles/m3,,,N/A,N/A,N/A,0.7,um,N/A,,10.28,doi.org/10.1002/ecs2.1556|14.kml,,,250.02,,
doi.org/10.1002/ecs2.1556,doi.org/10.1002/ecs2.1556|15,N/A,Microplastics,W Br DuPage River,"Bartlett WWTP, Chicago Metropolitan Area",IL,41.887496,-88.159843,River Water Upstream,,,9045,2012000,,,10/13/14,,0.93,particles/m3,,,N/A,N/A,N/A,0.7,um,N/A,,0.93,doi.org/10.1002/ecs2.1556|15.kml,,,46.36,,
doi.org/10.1002/ecs2.1556,doi.org/10.1002/ecs2.1556|16,N/A,Microplastics,W Br DuPage River,"Bartlett WWTP, Chicago Metropolitan Area",IL,41.873237,-88.160813,River Water Downstream,,,9045,2012000,,,10/14/14,,2.96,particles/m3,,,N/A,N/A,N/A,0.7,um,N/A,,2.96,doi.org/10.1002/ecs2.1556|16.kml,,,48.66,,
doi.org/10.1002/ecs2.1556,doi.org/10.1002/ecs2.1556|17,N/A,Microplastics,Salt Creek,"Elmhurst WRP, Chicago Metropolitan Area",IL,41.923871,-87.974781,River Water Upstream,,,9044,7147050,,,08/04/14,,0.48,particles/m3,,,N/A,N/A,N/A,0.7,um,N/A,,0.48,doi.org/10.1002/ecs2.1556|17.kml,,,83.9,,
doi.org/10.1002/ecs2.1556,doi.org/10.1002/ecs2.1556|18,N/A,Microplastics,Salt Creek,"Elmhurst WRP, Chicago Metropolitan Area",IL,41.898819, -87.965151,River Water Downstream,,,9044,7147050,,,08/05/14,,3.73,particles/m3,,,N/A,N/A,N/A,0.7,um,N/A,,3.73,doi.org/10.1002/ecs2.1556|18.kml,,,87.69,,
doi.org/10.1002/ecs2.1556,doi.org/10.1002/ecs2.1556|19,N/A,Microplastics,E Br DuPage River,"Woodridge Grove WRP, Chicago Metropolitan Area",IL,41.821550,-88.060607,River Water Upstream,,,9038,7146995,,,9/19/14,,3.14,particles/m3,,,N/A,N/A,N/A,0.7,um,N/A,,3.14,doi.org/10.1002/ecs2.1556|19.kml,,,31.44,,
doi.org/10.1002/ecs2.1556,doi.org/10.1002/ecs2.1556|2,N/A,Microplastics,"Higgen's Creek, Downstream","James C Kirie WRP, Chicago Metropolitan Area",IL,42.019261,-87.942868,River Water Downstream,,,9049,7142300,,,7/17/14,,11.22,particles/m3,,,N/A,N/A,N/A,0.7,um,N/A,,11.22,doi.org/10.1002/ecs2.1556|2.kml,,,4.8,,
doi.org/10.1002/ecs2.1556,doi.org/10.1002/ecs2.1556|20,N/A,Microplastics,E Br DuPage River,"Woodridge Grove WRP, Chicago Metropolitan Area",IL,41.810513,-88.080694,River Water Downstream,,,9032,8230500,,,9/20/14,,8.86,particles/m3,,,N/A,N/A,N/A,0.7,um,N/A,,8.86,doi.org/10.1002/ecs2.1556|20.kml,,,37.66,,
doi.org/10.1002/ecs2.1556,doi.org/10.1002/ecs2.1556|3,N/A,Microplastics,"Springbrook Creek, Upstream","Wheaton WWTP, Chicago Metropolitan Area",IL,41.703553,-88.164206,River Water Upstream,,,9029,11286500,,,10/13/14,,1.17,particles/m3,,,N/A,N/A,N/A,0.7,um,N/A,,1.17,doi.org/10.1002/ecs2.1556|3.kml,,,12.92,,
doi.org/10.1002/ecs2.1556,doi.org/10.1002/ecs2.1556|4,N/A,Microplastics,"Springbrook Creek, Downstream","Wheaton WWTP, Chicago Metropolitan Area",IL,41.702574,-88.159276,River Water Downstream,,,9029,11286500,,,10/14/14,,5.39,particles/m3,,,N/A,N/A,N/A,0.7,um,N/A,,5.39,doi.org/10.1002/ecs2.1556|4.kml,,,13.13,,
doi.org/10.1002/ecs2.1556,doi.org/10.1002/ecs2.1556|5,N/A,Microplastics,L Kickapoo Creek,"Bloom. SE, Chicago Metropolitan Area",IL,40.410575,-88.963614,River Water Upstream,,,9188,1674160,,,7/10/14,,1.24,particles/m3,,,N/A,N/A,N/A,0.7,um,N/A,,1.24,doi.org/10.1002/ecs2.1556|5.kml,,,15.7,,
doi.org/10.1002/ecs2.1556,doi.org/10.1002/ecs2.1556|6,N/A,Microplastics,Schererville Ditch,"Schererville WWTP, Chicago Metropolitan Area",IL,41.500808,-87.470829,River Water Upstream,,,8992,10241500,,,08/08/14,,0,particles/m3,,,N/A,N/A,N/A,0.7,um,N/A,,0,doi.org/10.1002/ecs2.1556|6.kml,,2.07,0.773,93.6,
doi.org/10.1002/ecs2.1556,doi.org/10.1002/ecs2.1556|7,N/A,Microplastics,L Kickapoo Creek,"Bloom. SE, Chicago Metropolitan Area",IL,40.406525,-88.960454,River Water Downstream,,,9188,1674160,,,7/11/14,,0.8,particles/m3,,,N/A,N/A,N/A,0.7,um,N/A,,0.8,doi.org/10.1002/ecs2.1556|7.kml,,,16.44,,718
doi.org/10.1002/ecs2.1556,doi.org/10.1002/ecs2.1556|8,N/A,Microplastics,Schererville Ditch,"Schererville WWTP, Chicago Metropolitan Area",IL,41.493334,-87.457071,River Water Downstream,,,8992,10241500,,,08/09/14,,0,particles/m3,,,N/A,N/A,N/A,0.7,um,N/A,,0,doi.org/10.1002/ecs2.1556|8.kml,,2.16,0.191,100,
doi.org/10.1002/ecs2.1556,doi.org/10.1002/ecs2.1556|9,N/A,Microplastics,North Shore Channel,"O'Brien WRP, Chicago Metropolitan Area",IL,42.058353,-87.696110,River Water Upstream,,,9012,9378170,,,08/07/14,,3.36,particles/m3,,,N/A,N/A,N/A,0.7,um,N/A,,3.36,doi.org/10.1002/ecs2.1556|9.kml,,,2.54,,
doi.org/10.1016/j.ejrh.2022.101264,doi.org/10.1016/j.ejrh.2022.101264|#1,N/A,Macroplastics,Santa Ana River,"Van Buren Blvd Bridge, Riverside, CA",,33.964753,-117.465873,River Water,,,22482,12147000,,,8/9/19,9:23 AM,0.07065997,particles/m3,,,N/A,N/A,N/A,N/A,N/A,N/A,Lowflow,0.07065997,doi.org/10.1016/j.ejrh.2022.101264|Santa Ana 1-17-19 4 29pm 2 min 2 2.kml,24,,903.8,,3820
doi.org/10.1016/j.ejrh.2022.101264,doi.org/10.1016/j.ejrh.2022.101264|#2 10 51-11 50,N/A,Macroplastics,Santa Ana River,"Van Buren Blvd Bridge, Riverside, CA",,33.964753,-117.465873,River Water,,,22482,12147000,,,8/9/19,N/A,0.08869588,particles/m3,,,N/A,N/A,N/A,N/A,N/A,N/A,Lowflow,0.08869588,doi.org/10.1016/j.ejrh.2022.101264|Santa Ana 1-17-19 4 29pm 2 min 2 2.kml,24,,903.8,,3820
doi.org/10.1016/j.ejrh.2022.101264,doi.org/10.1016/j.ejrh.2022.101264|SA 102119 2 3 net,N/A,Macroplastics,Santa Ana River,"Van Buren Blvd Bridge, Riverside, CA",,33.964753,-117.465873,River Water,,,22482,12147000,,,10/21/19,N/A,0.07127751,particles/m3,,,N/A,N/A,N/A,N/A,N/A,N/A,Lowflow,0.07127751,doi.org/10.1016/j.ejrh.2022.101264|Santa Ana 1-17-19 4 29pm 2 min 2 2.kml,24,,903.8,,3820
doi.org/10.1016/j.ejrh.2022.101264,doi.org/10.1016/j.ejrh.2022.101264|Santa Ana 1-17-19 4 29pm 2 min 2 2,N/A,Macroplastics,Santa Ana River,"Van Buren Blvd Bridge, Riverside, CA",,33.964753,-117.465873,River Water,,,22482,12147000,,,1/17/19,N/A,0.21463464,particles/m3,,,N/A,N/A,N/A,N/A,N/A,N/A,Stormflow,0.21463464,doi.org/10.1016/j.ejrh.2022.101264|Santa Ana 1-17-19 4 29pm 2 min 2 2.kml,24,,903.8,,3820
doi.org/10.1016/j.ejrh.2022.101264,doi.org/10.1016/j.ejrh.2022.101264|Santa Ana 1-17-19 5 00pm 30 sec ST,N/A,Macroplastics,Santa Ana River,"Van Buren Blvd Bridge, Riverside, CA",,33.964753,-117.465873,River Water,,,22482,12147000,,,1/17/19,N/A,0.27903536,particles/m3,,,N/A,N/A,N/A,N/A,N/A,N/A,Stormflow,0.27903536,doi.org/10.1016/j.ejrh.2022.101264|Santa Ana 1-17-19 4 29pm 2 min 2 2.kml,24,,903.8,,3820
doi.org/10.1016/j.ejrh.2022.101264,doi.org/10.1016/j.ejrh.2022.101264|Santa Ana 1-17-19 6 30pm 1 min 27 sec ST HH,N/A,Macroplastics,Santa Ana River,"Van Buren Blvd Bridge, Riverside, CA",,33.964753,-117.465873,River Water,,,22482,12147000,,,1/17/19,N/A,0.21053637,particles/m3,,,N/A,N/A,N/A,N/A,N/A,N/A,Stormflow,0.21053637,doi.org/10.1016/j.ejrh.2022.101264|Santa Ana 1-17-19 4 29pm 2 min 2 2.kml,24,,903.8,,3820
doi.org/10.1016/j.ejrh.2022.101264,doi.org/10.1016/j.ejrh.2022.101264|Santa Ana 1-17-19 7 26 3 min HH,N/A,Macroplastics,Santa Ana River,"Van Buren Blvd Bridge, Riverside, CA",,33.964753,-117.465873,River Water,,,22482,12147000,,,1/17/19,N/A,0.06713057,particles/m3,,,N/A,N/A,N/A,N/A,N/A,N/A,Stormflow,0.06713057,doi.org/10.1016/j.ejrh.2022.101264|Santa Ana 1-17-19 4 29pm 2 min 2 2.kml,24,,903.8,,3820
